,house_id,ost_id,route,duration,distance
1218,8072,1009078,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.628429, 55.738865], [37.627292, 55.732519], [37.626555, 55.731733], [37.625649, 55.730064], [37.625206, 55.727647], [37.625342, 55.726962], [37.625505, 55.726659], [37.627742, 55.72211]], 'type': 'LineString'}",1511.782,2096.879
1219,8072,1009079,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.628429, 55.738865], [37.627713, 55.733524], [37.627292, 55.732519], [37.626555, 55.731733], [37.625649, 55.730064], [37.625803, 55.72961], [37.625206, 55.727647], [37.625342, 55.726962], [37.625505, 55.726659], [37.626241, 55.724996]], 'type': 'LineString'}",1272.757,1761.961
1220,8072,1009086,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.628429, 55.738865], [37.627292, 55.732519], [37.626555, 55.731733], [37.625649, 55.730064], [37.625375, 55.730082], [37.624114, 55.730023], [37.624165, 55.729739], [37.623808, 55.729219], [37.622673, 55.723922], [37.622251, 55.723947], [37.622203, 55.722637]], 'type': 'LineString'}",1577.172,2149.95
1221,8072,1009908,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.628429, 55.738865], [37.627713, 55.733524], [37.627292, 55.732519], [37.626555, 55.731733], [37.625683, 55.730093], [37.625766, 55.730097], [37.625918, 55.730113], [37.62597, 55.730119], [37.62612, 55.729662], [37.624969, 55.729595]], 'type': 'LineString'}",952.026,1316.945
1222,8072,1010186,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.62979, 55.739785], [37.629602, 55.740499], [37.629858, 55.740519], [37.629749, 55.741349], [37.629922, 55.741344], [37.629968, 55.741832], [37.630975, 55.742313], [37.631096, 55.742301], [37.631022, 55.742819], [37.631243, 55.742899], [37.63125, 55.742974], [37.632616, 55.743351], [37.63266, 55.743312], [37.634592, 55.744323]], 'type': 'LineString'}",599.039,859.525
1223,8072,1010191,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.62979, 55.739785], [37.629602, 55.740499], [37.629858, 55.740519], [37.629749, 55.741349], [37.629922, 55.741344], [37.629968, 55.741832], [37.630975, 55.742313], [37.631096, 55.742301], [37.631022, 55.742819], [37.631243, 55.742899], [37.63125, 55.742974], [37.632616, 55.743351], [37.63266, 55.743312], [37.634154, 55.744084], [37.634044, 55.744148], [37.634462, 55.744401]], 'type': 'LineString'}",604.884,869.589
1224,8072,1010192,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.62979, 55.739785], [37.629651, 55.739848], [37.629476, 55.740534], [37.629452, 55.74224], [37.629592, 55.742375], [37.630251, 55.742589]], 'type': 'LineString'}",350.225,510.548
1225,8072,1010233,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.628429, 55.738865], [37.62815, 55.736635], [37.627928, 55.735613]], 'type': 'LineString'}",382.846,530.938
1226,8072,1010234,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.62979, 55.739785], [37.629651, 55.739848], [37.629132, 55.7398], [37.629178, 55.739643], [37.629309, 55.739589], [37.629397, 55.739262], [37.629348, 55.73922], [37.628965, 55.739175], [37.628538, 55.739201]], 'type': 'LineString'}",257.451,330.958
1227,8072,1010235,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.62979, 55.739785], [37.629651, 55.739848], [37.629476, 55.740534], [37.629485, 55.741194], [37.628657, 55.741222], [37.628579, 55.742303]], 'type': 'LineString'}",344.638,499.052
1228,8072,1010739,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.628429, 55.738865], [37.627713, 55.733524], [37.627292, 55.732519], [37.626555, 55.731733], [37.626107, 55.730979]], 'type': 'LineString'}",780.515,1072.049
1229,8072,1010741,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.62979, 55.739785], [37.629651, 55.739848], [37.629476, 55.740534], [37.629485, 55.741194], [37.628657, 55.741222], [37.628343, 55.743396], [37.627278, 55.745112]], 'type': 'LineString'}",567.815,825.918
1230,8072,1012654,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.628429, 55.738865], [37.627713, 55.733524], [37.627292, 55.732519], [37.626555, 55.731733], [37.625649, 55.730064], [37.625375, 55.730082], [37.625221, 55.730052], [37.625226, 55.730034], [37.625147, 55.730026], [37.625035, 55.730014], [37.624996, 55.729976], [37.624532, 55.72996]], 'type': 'LineString'}",910.57,1257.471
1231,8072,1012670,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.628429, 55.738865], [37.627713, 55.733524], [37.627292, 55.732519], [37.626555, 55.731733], [37.625649, 55.730064], [37.625375, 55.730082], [37.625221, 55.730052], [37.625289, 55.729553], [37.624702, 55.729514], [37.624719, 55.729371], [37.624212, 55.729333], [37.624293, 55.729113]], 'type': 'LineString'}",995.256,1373.98
1232,8072,1012671,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.628429, 55.738865], [37.627713, 55.733524], [37.627292, 55.732519], [37.626555, 55.731733], [37.625649, 55.730064], [37.625803, 55.72961], [37.625607, 55.729064], [37.625326, 55.72909], [37.62505, 55.728153], [37.624714, 55.728185], [37.624765, 55.728073]], 'type': 'LineString'}",1055.501,1450.633
1233,8072,1012694,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.629945, 55.739172], [37.630063, 55.739189], [37.629822, 55.740158], [37.629943, 55.740169], [37.629866, 55.740464]], 'type': 'LineString'}",165.672,253.342
1234,8072,1012696,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.62979, 55.739785], [37.629623, 55.740419]], 'type': 'LineString'}",158.931,236.018
1235,8072,1012698,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.631381, 55.736559], [37.632917, 55.735054], [37.633235, 55.735051], [37.633335, 55.734941], [37.633638, 55.734504], [37.635316, 55.731793], [37.635381, 55.731807], [37.635967, 55.731374], [37.636043, 55.731276], [37.636098, 55.731209], [37.636238, 55.731234], [37.636624, 55.730753], [37.637182, 55.730813], [37.637492, 55.730472], [37.637119, 55.729843], [37.637203, 55.72942], [37.636862, 55.729416], [37.636954, 55.728804]], 'type': 'LineString'}",1047.211,1421.109
1236,8072,1012703,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.631381, 55.736559], [37.633101, 55.734847], [37.633916, 55.733738], [37.63523, 55.73154]], 'type': 'LineString'}",707.176,983.579
1237,8072,1012705,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.631381, 55.736559], [37.632917, 55.735054], [37.633235, 55.735051], [37.633335, 55.734941], [37.633638, 55.734504], [37.635316, 55.731793], [37.635381, 55.731807], [37.635967, 55.731374], [37.636043, 55.731276], [37.636485, 55.730738], [37.635972, 55.73068], [37.635765, 55.730657], [37.635685, 55.730649], [37.635728, 55.730554], [37.63598, 55.730588], [37.636323, 55.73032], [37.636562, 55.729413]], 'type': 'LineString'}",996.147,1335.339
1238,8072,1012707,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.631381, 55.736559], [37.632917, 55.735054], [37.633235, 55.735051], [37.633335, 55.734941], [37.633638, 55.734504], [37.635316, 55.731793], [37.635381, 55.731807], [37.635967, 55.731374], [37.636043, 55.731276], [37.636485, 55.730738], [37.635972, 55.73068], [37.635765, 55.730657], [37.635685, 55.730649], [37.635728, 55.730554], [37.635506, 55.730524], [37.63516, 55.73003], [37.634979, 55.73001], [37.634993, 55.729968], [37.635557, 55.72991], [37.635748, 55.727648], [37.637004, 55.727666], [37.637051, 55.727348]], 'type': 'LineString'}",1210.028,1676.615
1239,8072,1012708,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.631381, 55.736559], [37.632917, 55.735054], [37.633235, 55.735051], [37.633335, 55.734941], [37.633638, 55.734504], [37.635316, 55.731793], [37.635381, 55.731807], [37.635967, 55.731374], [37.636043, 55.731276], [37.636485, 55.730738], [37.635972, 55.73068], [37.635765, 55.730657], [37.635685, 55.730649], [37.635728, 55.730554], [37.635506, 55.730524], [37.63516, 55.73003], [37.634979, 55.73001], [37.634993, 55.729968], [37.634314, 55.729898], [37.634407, 55.724603], [37.634752, 55.724604], [37.634629, 55.724134], [37.636187, 55.723609], [37.636174, 55.723713]], 'type': 'LineString'}",1519.065,2106.813
1240,8072,1012711,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.631381, 55.736559], [37.632917, 55.735054], [37.633235, 55.735051], [37.633335, 55.734941], [37.633638, 55.734504], [37.635316, 55.731793], [37.635381, 55.731807], [37.635967, 55.731374], [37.636043, 55.731276], [37.636485, 55.730738], [37.635972, 55.73068], [37.635765, 55.730657], [37.635685, 55.730649], [37.635728, 55.730554], [37.635506, 55.730524], [37.63516, 55.73003], [37.634979, 55.73001], [37.634993, 55.729968], [37.635557, 55.72991], [37.635748, 55.727648], [37.636246, 55.727655], [37.63629, 55.726835], [37.637518, 55.72682], [37.637365, 55.726076]], 'type': 'LineString'}",1340.816,1845.537
1241,8072,1012713,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.630368, 55.738214], [37.631381, 55.736559], [37.632057, 55.735897]], 'type': 'LineString'}",317.415,456.238
1242,8072,1012715,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.631381, 55.736559], [37.632917, 55.735054], [37.633235, 55.735051], [37.633335, 55.734941], [37.633638, 55.734504], [37.635316, 55.731793], [37.635381, 55.731807]], 'type': 'LineString'}",696.922,975.053
1243,8072,1012716,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.630368, 55.738214], [37.631458, 55.736469], [37.631713, 55.736557], [37.632522, 55.735745]], 'type': 'LineString'}",353.204,504.673
1244,8072,1012761,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.62979, 55.739785], [37.629651, 55.739848], [37.629476, 55.740534], [37.629512, 55.74164], [37.629773, 55.741632], [37.629811, 55.742032]], 'type': 'LineString'}",304.096,437.226
1245,8072,1013449,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.631381, 55.736559], [37.632917, 55.735054], [37.633235, 55.735051], [37.633335, 55.734941], [37.633638, 55.734504], [37.635316, 55.731793], [37.635381, 55.731807], [37.635955, 55.731436], [37.63631, 55.731569], [37.636648, 55.731354], [37.637003, 55.731421]], 'type': 'LineString'}",791.781,1113.947
1246,8072,1013450,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.628429, 55.738865], [37.627711, 55.73359], [37.628757, 55.733644], [37.629153, 55.732757], [37.629322, 55.73276], [37.629459, 55.732085], [37.629483, 55.732087], [37.629781, 55.730548], [37.630592, 55.730631]], 'type': 'LineString'}",902.421,1239.13
1247,8072,1013498,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.631381, 55.736559], [37.632917, 55.735054], [37.633235, 55.735051], [37.633335, 55.734941], [37.634951, 55.735074], [37.635473, 55.734959], [37.636733, 55.732953], [37.636982, 55.733003], [37.637857, 55.731583], [37.638531, 55.731797], [37.639262, 55.732346], [37.639648, 55.732544], [37.640169, 55.732285], [37.641438, 55.730821], [37.6495, 55.72871]], 'type': 'LineString'}",1481.998,2099.577
1248,8072,1013587,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.628429, 55.738865], [37.627713, 55.733524], [37.627292, 55.732519], [37.626555, 55.731733], [37.625649, 55.730064], [37.625375, 55.730082], [37.624114, 55.730023], [37.624165, 55.729739], [37.623889, 55.729608], [37.623808, 55.729219], [37.623574, 55.728848], [37.623286, 55.728847], [37.623231, 55.728524]], 'type': 'LineString'}",1082.158,1478.778
1249,8072,1013596,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.628429, 55.738865], [37.627711, 55.73359], [37.628757, 55.733644], [37.629266, 55.732411], [37.629542, 55.730515], [37.629442, 55.730505], [37.629421, 55.730473], [37.629249, 55.730454], [37.629384, 55.730037], [37.62956, 55.730057], [37.629866, 55.730035], [37.63112, 55.730215]], 'type': 'LineString'}",1002.711,1368.335
1250,8072,1013598,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.631381, 55.736559], [37.632917, 55.735054], [37.633235, 55.735051], [37.633335, 55.734941], [37.634951, 55.735074], [37.635626, 55.735146], [37.635569, 55.735238], [37.635841, 55.735294], [37.637141, 55.735652], [37.637596, 55.734973], [37.637752, 55.735026], [37.637743, 55.735039], [37.638073, 55.735111], [37.638354, 55.734688], [37.638481, 55.734715], [37.638803, 55.734231], [37.638718, 55.734213], [37.639002, 55.733777], [37.639513, 55.733885], [37.639642, 55.733906], [37.6397, 55.733775], [37.639575, 55.733685], [37.639651, 55.733561], [37.639918, 55.733525], [37.640709, 55.733774], [37.640919, 55.733434], [37.641092, 55.733362], [37.642024, 55.733823], [37.642937, 55.734328], [37.642968, 55.734633], [37.643213, 55.734726], [37.643339, 55.734663], [37.64511, 55.735908]], 'type': 'LineString'}",1263.38,1772.524
1251,8072,1014312,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.631381, 55.736559], [37.632917, 55.735054], [37.633235, 55.735051], [37.633335, 55.734941], [37.633638, 55.734504], [37.635316, 55.731793], [37.635381, 55.731807], [37.635967, 55.731374], [37.636043, 55.731276], [37.636485, 55.730738], [37.636624, 55.730753], [37.637278, 55.730003], [37.637947, 55.730045], [37.637978, 55.729909], [37.642848, 55.730195], [37.643522, 55.730023]], 'type': 'LineString'}",1176.785,1631.83
1252,8072,1014537,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.628429, 55.738865], [37.627292, 55.732519], [37.626555, 55.731733], [37.625649, 55.730064], [37.625375, 55.730082], [37.624114, 55.730023], [37.624165, 55.729739], [37.623808, 55.729219], [37.623574, 55.728848], [37.623286, 55.728847], [37.623095, 55.727689], [37.622897, 55.726726], [37.622799, 55.726264], [37.622738, 55.726268], [37.622252, 55.72556], [37.622091, 55.72557], [37.621863, 55.724666], [37.621805, 55.724667], [37.621593, 55.723749], [37.6195, 55.723616], [37.619512, 55.723534], [37.617593, 55.723424], [37.617652, 55.723202], [37.616985, 55.723148], [37.617044, 55.722958]], 'type': 'LineString'}",1723.563,2390.796
1253,8072,1015085,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.628429, 55.738865], [37.627713, 55.733524], [37.627292, 55.732519], [37.626555, 55.731733], [37.625649, 55.730064], [37.625375, 55.730082], [37.624114, 55.730023], [37.624165, 55.729739], [37.623889, 55.729608], [37.623808, 55.729219], [37.623574, 55.728848], [37.623286, 55.728847], [37.623095, 55.727689], [37.622897, 55.726726], [37.622597, 55.725318]], 'type': 'LineString'}",1341.346,1838.055
1254,8072,1015293,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.631381, 55.736559], [37.632917, 55.735054], [37.633235, 55.735051], [37.633335, 55.734941], [37.634951, 55.735074], [37.635473, 55.734959], [37.636733, 55.732953], [37.636982, 55.733003], [37.637857, 55.731583], [37.638531, 55.731797], [37.639262, 55.732346], [37.639648, 55.732544], [37.640169, 55.732285], [37.641438, 55.730821], [37.642972, 55.730395]], 'type': 'LineString'}",1164.655,1649.394
1255,8072,1016237,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.631381, 55.736559], [37.632917, 55.735054], [37.633235, 55.735051], [37.633335, 55.734941], [37.633638, 55.734504], [37.635316, 55.731793], [37.635381, 55.731807], [37.635967, 55.731374], [37.636043, 55.731276], [37.636485, 55.730738], [37.635972, 55.73068], [37.635765, 55.730657], [37.635266, 55.730649]], 'type': 'LineString'}",860.572,1195.39
1256,8072,1016352,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.631381, 55.736559], [37.632917, 55.735054], [37.633235, 55.735051], [37.633335, 55.734941], [37.634951, 55.735074], [37.635473, 55.734959], [37.636733, 55.732953], [37.636982, 55.733003], [37.637857, 55.731583], [37.638531, 55.731797], [37.639243, 55.732253], [37.639262, 55.732346], [37.639648, 55.732544], [37.640169, 55.732285], [37.640909, 55.732699]], 'type': 'LineString'}",1004.739,1426.053
1257,8072,1017812,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.628429, 55.738865], [37.627292, 55.732519], [37.626555, 55.731733], [37.625649, 55.730064], [37.625375, 55.730082], [37.624114, 55.730023], [37.624165, 55.729739], [37.623808, 55.729219], [37.622673, 55.723922], [37.62259, 55.721028], [37.617861, 55.720392], [37.617752, 55.720721]], 'type': 'LineString'}",1930.418,2649.94
1258,8072,1017880,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.628429, 55.738865], [37.627713, 55.733524], [37.627292, 55.732519], [37.626555, 55.731733], [37.625649, 55.730064], [37.625803, 55.72961], [37.625206, 55.727647], [37.625342, 55.726962], [37.625483, 55.726762], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",1196.197,1672.94
1259,8072,1018039,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.631381, 55.736559], [37.632917, 55.735054], [37.633235, 55.735051], [37.633335, 55.734941], [37.633638, 55.734504], [37.635316, 55.731793], [37.635381, 55.731807], [37.635967, 55.731374], [37.636043, 55.731276], [37.636098, 55.731209], [37.636238, 55.731234], [37.636624, 55.730753], [37.637555, 55.730843], [37.638251, 55.731259], [37.638306, 55.731248]], 'type': 'LineString'}",893.8,1254.362
1260,8072,1018129,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.631381, 55.736559], [37.632917, 55.735054], [37.633235, 55.735051], [37.633335, 55.734941], [37.634951, 55.735074], [37.635473, 55.734959], [37.636733, 55.732953], [37.636982, 55.733003], [37.637857, 55.731583], [37.638531, 55.731797], [37.639243, 55.732253], [37.639262, 55.732346], [37.640133, 55.732823]], 'type': 'LineString'}",951.673,1360.65
1261,8072,1018939,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.631381, 55.736559], [37.632917, 55.735054], [37.633235, 55.735051], [37.633335, 55.734941], [37.633638, 55.734504], [37.635316, 55.731793], [37.635381, 55.731807], [37.635967, 55.731374], [37.636043, 55.731276], [37.636485, 55.730738], [37.637182, 55.730813], [37.636862, 55.730894], [37.636273, 55.73077], [37.636783, 55.730137], [37.637005, 55.730103], [37.639582, 55.730269]], 'type': 'LineString'}",1081.045,1483.701
1262,8072,1019004,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.631381, 55.736559], [37.632917, 55.735054], [37.633235, 55.735051], [37.633335, 55.734941], [37.633638, 55.734504], [37.635316, 55.731793], [37.635381, 55.731807], [37.635967, 55.731374], [37.636043, 55.731276], [37.636098, 55.731209], [37.636238, 55.731234], [37.636624, 55.730753], [37.637182, 55.730813], [37.636862, 55.730894], [37.636273, 55.73077], [37.636783, 55.730137], [37.637005, 55.730103], [37.63982, 55.730285]], 'type': 'LineString'}",1090.266,1500.037
1263,8072,1019015,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.631381, 55.736559], [37.632917, 55.735054], [37.633235, 55.735051], [37.633335, 55.734941], [37.634951, 55.735074], [37.635473, 55.734959], [37.636733, 55.732953], [37.636982, 55.733003], [37.637857, 55.731583], [37.638531, 55.731797], [37.639262, 55.732346], [37.639648, 55.732544], [37.640169, 55.732285], [37.641438, 55.730821], [37.644773, 55.729918], [37.644721, 55.729853], [37.645082, 55.729761]], 'type': 'LineString'}",1282.969,1806.952
1264,8072,1020256,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.62979, 55.739785], [37.629602, 55.740499], [37.629858, 55.740519], [37.629749, 55.741349], [37.629922, 55.741344], [37.629968, 55.741832], [37.630975, 55.742313], [37.631096, 55.742301], [37.631022, 55.742819], [37.631243, 55.742899], [37.63125, 55.742974], [37.632616, 55.743351], [37.63266, 55.743312], [37.634779, 55.744432], [37.634763, 55.74444], [37.635838, 55.745082], [37.636201, 55.745042], [37.636443, 55.745116], [37.638002, 55.74605], [37.638142, 55.746066], [37.638592, 55.745843], [37.639477, 55.745209], [37.640344, 55.744426]], 'type': 'LineString'}",984.939,1400.658
1265,8072,1020257,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.62979, 55.739785], [37.629602, 55.740499], [37.629858, 55.740519], [37.629749, 55.741349], [37.629922, 55.741344], [37.629968, 55.741832], [37.630975, 55.742313], [37.631096, 55.742301], [37.631022, 55.742819], [37.631243, 55.742899], [37.63125, 55.742974], [37.632616, 55.743351], [37.63266, 55.743312], [37.634779, 55.744432], [37.634763, 55.74444], [37.635493, 55.744856], [37.636289, 55.74491], [37.636559, 55.745049], [37.637462, 55.744421], [37.637593, 55.744477], [37.63837, 55.743777], [37.638498, 55.743819], [37.63957, 55.742648], [37.640699, 55.742993], [37.640887, 55.742897], [37.64176, 55.743164], [37.642599, 55.742227]], 'type': 'LineString'}",1148.867,1643.268
1266,8072,1020258,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.63008, 55.738792], [37.630228, 55.738812], [37.630649, 55.737988], [37.630791, 55.738017], [37.63098, 55.737711], [37.631156, 55.737427], [37.6328, 55.737799], [37.633349, 55.73729], [37.633621, 55.737383], [37.633713, 55.737297], [37.634002, 55.737384], [37.635239, 55.735728], [37.639375, 55.736785], [37.639432, 55.73669], [37.639527, 55.736666], [37.639722, 55.736728], [37.639825, 55.736761], [37.64004, 55.736829], [37.640017, 55.736864], [37.640231, 55.736923], [37.640158, 55.737009], [37.64188, 55.737597], [37.642003, 55.737302], [37.64251, 55.737381], [37.642567, 55.737266], [37.643514, 55.737415], [37.643687, 55.737534], [37.64361, 55.737689], [37.643898, 55.737734], [37.643821, 55.737887], [37.644234, 55.737952], [37.644144, 55.738134], [37.644131, 55.738382], [37.644119, 55.738435], [37.644689, 55.738488]], 'type': 'LineString'}",1100.83,1556.277
1267,8072,1020259,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.631381, 55.736559], [37.632917, 55.735054], [37.633235, 55.735051], [37.633335, 55.734941], [37.634951, 55.735074], [37.635626, 55.735146], [37.635569, 55.735238], [37.635841, 55.735294], [37.637141, 55.735652], [37.637596, 55.734973], [37.637752, 55.735026], [37.637743, 55.735039], [37.638073, 55.735111], [37.638354, 55.734688], [37.638481, 55.734715], [37.638803, 55.734231], [37.638718, 55.734213], [37.639002, 55.733777], [37.639513, 55.733885], [37.639642, 55.733906], [37.6397, 55.733775], [37.639575, 55.733685], [37.639651, 55.733561], [37.639918, 55.733525], [37.640709, 55.733774], [37.640919, 55.733434], [37.641092, 55.733362], [37.642024, 55.733823], [37.642937, 55.734328], [37.642968, 55.734633], [37.643213, 55.734726], [37.643262, 55.734826], [37.642953, 55.73539]], 'type': 'LineString'}",1177.401,1663.036
1268,8072,1020260,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.63008, 55.738792], [37.630228, 55.738812], [37.630649, 55.737988], [37.630791, 55.738017], [37.63098, 55.737711], [37.631156, 55.737427], [37.6328, 55.737799], [37.633349, 55.73729], [37.633621, 55.737383], [37.633713, 55.737297], [37.634002, 55.737384], [37.635239, 55.735728], [37.639375, 55.736785], [37.639432, 55.73669], [37.639527, 55.736666], [37.639722, 55.736728], [37.639825, 55.736761], [37.64004, 55.736829], [37.640017, 55.736864], [37.640231, 55.736923], [37.640158, 55.737009], [37.64188, 55.737597], [37.642003, 55.737302], [37.642143, 55.737324]], 'type': 'LineString'}",890.098,1264.724
1269,8072,1020261,"{'coordinates': [[37.629547, 55.738427], [37.629472, 55.738675], [37.629519, 55.738717], [37.62987, 55.73903], [37.62996, 55.73904], [37.62979, 55.739785], [37.629602, 55.740499], [37.629858, 55.740519], [37.629749, 55.741349], [37.629922, 55.741344], [37.629968, 55.741832], [37.630975, 55.742313], [37.631096, 55.742301], [37.631022, 55.742819], [37.631243, 55.742899], [37.63125, 55.742974], [37.632616, 55.743351], [37.63266, 55.743312], [37.634779, 55.744432], [37.634763, 55.74444], [37.635493, 55.744856], [37.636289, 55.74491], [37.636559, 55.745049], [37.637462, 55.744421], [37.637593, 55.744477], [37.63837, 55.743777], [37.638498, 55.743819], [37.639331, 55.742935]], 'type': 'LineString'}",933.502,1331.812
