,house_id,met_vok_id,route,duration,distance
615,19227,3,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.625286, 55.726128], [37.625631, 55.726186], [37.625416, 55.726594], [37.625505, 55.726659], [37.625184, 55.727493], [37.625803, 55.72961], [37.625681, 55.730124], [37.626724, 55.7302], [37.626749, 55.730126], [37.629803, 55.730415], [37.629641, 55.73052], [37.63354, 55.730928], [37.635418, 55.731127], [37.635764, 55.731234], [37.63723, 55.731464]], 'type': 'LineString'}",975.432,1415.115
616,19227,4,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.623855, 55.729216], [37.623648, 55.729168], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",422.972,614.049
617,19227,5,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.625286, 55.726128], [37.625631, 55.726186], [37.625416, 55.726594], [37.625438, 55.726646], [37.625505, 55.726659], [37.625483, 55.726762], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",255.063,372.644
618,19228,0,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.625286, 55.726128], [37.625631, 55.726186], [37.625438, 55.726646], [37.62637, 55.726755], [37.626354, 55.726807], [37.628453, 55.727047], [37.634481, 55.728243], [37.636944, 55.728309], [37.637099, 55.728338], [37.636872, 55.729331], [37.63729, 55.729348], [37.638623, 55.729441], [37.639568, 55.729361], [37.640058, 55.7294], [37.640014, 55.729804], [37.640406, 55.729833], [37.640344, 55.73008], [37.640902, 55.730121]], 'type': 'LineString'}",1021.458,1453.994
619,19228,1,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.623808, 55.729219], [37.624165, 55.729739], [37.624501, 55.734561], [37.625432, 55.734652], [37.625664, 55.740788], [37.625664, 55.740775], [37.625659, 55.740638], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",1427.979,2036.398
620,19228,2,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.625286, 55.726128], [37.625631, 55.726186], [37.625505, 55.726659], [37.625184, 55.727493], [37.625803, 55.72961], [37.626555, 55.731733], [37.627572, 55.733001], [37.627915, 55.735287], [37.628626, 55.741928], [37.62889, 55.741933], [37.629005, 55.742022], [37.629001, 55.74227], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",1502.09,2115.789
621,19228,3,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.625286, 55.726128], [37.625631, 55.726186], [37.625416, 55.726594], [37.625505, 55.726659], [37.625184, 55.727493], [37.625803, 55.72961], [37.625681, 55.730124], [37.626724, 55.7302], [37.626749, 55.730126], [37.629803, 55.730415], [37.629641, 55.73052], [37.63354, 55.730928], [37.635418, 55.731127], [37.635764, 55.731234], [37.63723, 55.731464]], 'type': 'LineString'}",975.432,1415.115
622,19228,4,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.623855, 55.729216], [37.623648, 55.729168], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",422.972,614.049
623,19228,5,"{'coordinates': [[37.62612, 55.724867], [37.625922, 55.724835], [37.625286, 55.726128], [37.625631, 55.726186], [37.625416, 55.726594], [37.625438, 55.726646], [37.625505, 55.726659], [37.625483, 55.726762], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",255.063,372.644
624,32538,0,"{'coordinates': [[37.635385, 55.731123], [37.635764, 55.731234], [37.635869, 55.731217], [37.636784, 55.73138], [37.636806, 55.731342], [37.636238, 55.731234], [37.637278, 55.730003], [37.637947, 55.730045], [37.637978, 55.729909], [37.640902, 55.730121]], 'type': 'LineString'}",373.733,531.019
625,32538,1,"{'coordinates': [[37.635385, 55.731123], [37.635528, 55.731188], [37.633101, 55.734847], [37.631381, 55.736559], [37.630243, 55.738445], [37.62979, 55.739785], [37.629651, 55.739848], [37.629464, 55.740756], [37.625663, 55.740903], [37.625664, 55.740775], [37.625659, 55.740638], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",1104.085,1558.737
626,32538,2,"{'coordinates': [[37.635385, 55.731123], [37.635528, 55.731188], [37.633101, 55.734847], [37.631381, 55.736559], [37.630243, 55.738445], [37.62979, 55.739785], [37.629651, 55.739848], [37.629452, 55.74224], [37.629237, 55.742202], [37.629246, 55.742269], [37.629478, 55.742377], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",980.569,1397.139
627,32538,3,"{'coordinates': [[37.635385, 55.731123], [37.635764, 55.731234], [37.635869, 55.731217], [37.63723, 55.731464]], 'type': 'LineString'}",74.721,124.417
628,32538,4,"{'coordinates': [[37.635385, 55.731123], [37.63354, 55.730928], [37.629641, 55.73052], [37.629803, 55.730415], [37.626749, 55.730126], [37.626724, 55.7302], [37.625681, 55.730124], [37.625649, 55.730064], [37.625375, 55.730082], [37.624114, 55.730023], [37.624165, 55.729739], [37.623889, 55.729608], [37.623808, 55.729219], [37.623621, 55.729128], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",700.68,951.075
629,32538,5,"{'coordinates': [[37.635385, 55.731123], [37.63354, 55.730928], [37.629641, 55.73052], [37.629803, 55.730415], [37.626749, 55.730126], [37.626724, 55.7302], [37.625681, 55.730124], [37.625803, 55.72961], [37.625206, 55.727647], [37.625175, 55.727328], [37.625342, 55.726962], [37.625483, 55.726762], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",820.778,1154.679
630,19257,0,"{'coordinates': [[37.628516, 55.729686], [37.628441, 55.729883], [37.628434, 55.729905], [37.629637, 55.730066], [37.629841, 55.730092], [37.629866, 55.730035], [37.630095, 55.730111], [37.635443, 55.730668], [37.636273, 55.73077], [37.636798, 55.730104], [37.637005, 55.730103], [37.637119, 55.729843], [37.640902, 55.730121]], 'type': 'LineString'}",601.864,901.015
631,19257,1,"{'coordinates': [[37.628516, 55.729686], [37.628441, 55.729883], [37.628434, 55.729905], [37.625803, 55.72961], [37.625649, 55.730064], [37.626416, 55.731597], [37.626166, 55.731653], [37.626271, 55.731799], [37.625506, 55.731968], [37.625655, 55.734553], [37.625437, 55.734657], [37.625863, 55.740608], [37.625664, 55.740788], [37.625664, 55.740775], [37.625659, 55.740638], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",1172.336,1663.141
632,19257,2,"{'coordinates': [[37.628516, 55.729686], [37.628441, 55.729883], [37.628434, 55.729905], [37.629181, 55.729986], [37.629218, 55.730019], [37.629384, 55.730037], [37.629249, 55.730454], [37.629421, 55.730473], [37.629442, 55.730505], [37.629542, 55.730515], [37.629266, 55.732411], [37.628757, 55.733644], [37.627711, 55.73359], [37.627915, 55.735287], [37.628626, 55.741928], [37.62889, 55.741933], [37.629005, 55.742022], [37.629001, 55.74227], [37.629391, 55.742293], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",1159.729,1645.193
633,19257,3,"{'coordinates': [[37.628516, 55.729686], [37.628441, 55.729883], [37.628434, 55.729905], [37.629647, 55.730037], [37.629637, 55.730066], [37.629841, 55.730092], [37.629866, 55.730035], [37.630041, 55.730056], [37.630095, 55.730111], [37.635443, 55.730668], [37.635765, 55.730657], [37.635972, 55.73068], [37.636485, 55.730738], [37.636098, 55.731209], [37.636806, 55.731342], [37.636784, 55.73138], [37.63723, 55.731464]], 'type': 'LineString'}",447.395,689.349
634,19257,4,"{'coordinates': [[37.628516, 55.729686], [37.628441, 55.729883], [37.628434, 55.729905], [37.62586, 55.729627], [37.625742, 55.729549], [37.624702, 55.729514], [37.624719, 55.729371], [37.623787, 55.729318], [37.623808, 55.729219], [37.623694, 55.729196], [37.623621, 55.729128], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",313.956,445.739
635,19257,5,"{'coordinates': [[37.628516, 55.729686], [37.628441, 55.729883], [37.628434, 55.729905], [37.625803, 55.72961], [37.625742, 55.729549], [37.625206, 55.727647], [37.625175, 55.727328], [37.625342, 55.726962], [37.625483, 55.726762], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",427.244,635.925
636,19258,0,"{'coordinates': [[37.628478, 55.729197], [37.63009, 55.729412], [37.630105, 55.729426], [37.63029, 55.729457], [37.63031, 55.729442], [37.633094, 55.729836], [37.63516, 55.73003], [37.635352, 55.730042], [37.635748, 55.729861], [37.636026, 55.729879], [37.636389, 55.730134], [37.63637, 55.730181], [37.636783, 55.730137], [37.636798, 55.730104], [37.637005, 55.730103], [37.637119, 55.729843], [37.640902, 55.730121]], 'type': 'LineString'}",578.389,848.998
637,19258,1,"{'coordinates': [[37.628478, 55.729197], [37.627579, 55.729016], [37.627115, 55.728954], [37.626849, 55.729519], [37.626451, 55.729478], [37.626381, 55.729686], [37.625803, 55.72961], [37.625649, 55.730064], [37.626416, 55.731597], [37.626166, 55.731653], [37.626271, 55.731799], [37.625506, 55.731968], [37.625655, 55.734553], [37.625437, 55.734657], [37.625863, 55.740608], [37.625664, 55.740788], [37.625664, 55.740775], [37.625659, 55.740638], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",1209.738,1716.797
638,19258,2,"{'coordinates': [[37.628478, 55.729197], [37.627579, 55.729016], [37.627115, 55.728954], [37.626849, 55.729519], [37.626451, 55.729478], [37.626381, 55.729686], [37.625803, 55.72961], [37.625649, 55.730064], [37.626555, 55.731733], [37.627572, 55.733001], [37.627915, 55.735287], [37.628626, 55.741928], [37.62889, 55.741933], [37.629005, 55.742022], [37.629001, 55.74227], [37.629391, 55.742293], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",1257.49,1784.137
639,19258,3,"{'coordinates': [[37.628478, 55.729197], [37.63009, 55.729412], [37.630105, 55.729426], [37.63029, 55.729457], [37.63031, 55.729442], [37.632253, 55.729719], [37.632168, 55.729913], [37.632233, 55.729923], [37.632255, 55.73012], [37.633351, 55.73024], [37.633286, 55.730431], [37.635443, 55.730668], [37.635765, 55.730657], [37.635972, 55.73068], [37.636485, 55.730738], [37.636098, 55.731209], [37.636806, 55.731342], [37.636784, 55.73138], [37.63723, 55.731464]], 'type': 'LineString'}",474.251,728.179
640,19258,4,"{'coordinates': [[37.628478, 55.729197], [37.627566, 55.729075], [37.627579, 55.729016], [37.627115, 55.728954], [37.626959, 55.729183], [37.626159, 55.729098], [37.625962, 55.729139], [37.625616, 55.729103], [37.625607, 55.729064], [37.624262, 55.729183], [37.624212, 55.729333], [37.623787, 55.729318], [37.623808, 55.729219], [37.623694, 55.729196], [37.623621, 55.729128], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",320.069,446.236
641,19258,5,"{'coordinates': [[37.628478, 55.729197], [37.627566, 55.729075], [37.627579, 55.729016], [37.627115, 55.728954], [37.626959, 55.729183], [37.626159, 55.729098], [37.625962, 55.729139], [37.625616, 55.729103], [37.625206, 55.727647], [37.625175, 55.727328], [37.625342, 55.726962], [37.625483, 55.726762], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",400.372,593.407
642,19259,0,"{'coordinates': [[37.627476, 55.729528], [37.627388, 55.729594], [37.627113, 55.729565], [37.627395, 55.728991], [37.634993, 55.729968], [37.634979, 55.73001], [37.635352, 55.730042], [37.635748, 55.729861], [37.636026, 55.729879], [37.636389, 55.730134], [37.63637, 55.730181], [37.636783, 55.730137], [37.636798, 55.730104], [37.637005, 55.730103], [37.637119, 55.729843], [37.640902, 55.730121]], 'type': 'LineString'}",689.449,1016.238
643,19259,1,"{'coordinates': [[37.627476, 55.729528], [37.627113, 55.729565], [37.627395, 55.728991], [37.627115, 55.728954], [37.626849, 55.729519], [37.626451, 55.729478], [37.626381, 55.729686], [37.625803, 55.72961], [37.625649, 55.730064], [37.626416, 55.731597], [37.626166, 55.731653], [37.626271, 55.731799], [37.625506, 55.731968], [37.625655, 55.734553], [37.625437, 55.734657], [37.625863, 55.740608], [37.625664, 55.740788], [37.625664, 55.740775], [37.625659, 55.740638], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",1221.16,1733.56
644,19259,2,"{'coordinates': [[37.627476, 55.729528], [37.627113, 55.729565], [37.627395, 55.728991], [37.627115, 55.728954], [37.626849, 55.729519], [37.626451, 55.729478], [37.626381, 55.729686], [37.625803, 55.72961], [37.625649, 55.730064], [37.626555, 55.731733], [37.627572, 55.733001], [37.627915, 55.735287], [37.628626, 55.741928], [37.62889, 55.741933], [37.629005, 55.742022], [37.629001, 55.74227], [37.629391, 55.742293], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",1268.912,1800.9
645,19259,3,"{'coordinates': [[37.627476, 55.729528], [37.627388, 55.729594], [37.627113, 55.729565], [37.627395, 55.728991], [37.630336, 55.729381], [37.63031, 55.729442], [37.632253, 55.729719], [37.632168, 55.729913], [37.632233, 55.729923], [37.632255, 55.73012], [37.633351, 55.73024], [37.633286, 55.730431], [37.635443, 55.730668], [37.635765, 55.730657], [37.635972, 55.73068], [37.636485, 55.730738], [37.636098, 55.731209], [37.636806, 55.731342], [37.636784, 55.73138], [37.63723, 55.731464]], 'type': 'LineString'}",591.634,898.777
646,19259,4,"{'coordinates': [[37.627476, 55.729528], [37.627388, 55.729594], [37.627113, 55.729565], [37.627395, 55.728991], [37.627115, 55.728954], [37.626959, 55.729183], [37.626159, 55.729098], [37.625962, 55.729139], [37.625616, 55.729103], [37.625607, 55.729064], [37.624262, 55.729183], [37.624212, 55.729333], [37.623787, 55.729318], [37.623808, 55.729219], [37.623694, 55.729196], [37.623621, 55.729128], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",331.491,462.998
647,19259,5,"{'coordinates': [[37.627476, 55.729528], [37.627388, 55.729594], [37.627113, 55.729565], [37.627395, 55.728991], [37.627115, 55.728954], [37.626959, 55.729183], [37.626159, 55.729098], [37.625962, 55.729139], [37.625616, 55.729103], [37.625206, 55.727647], [37.625175, 55.727328], [37.625342, 55.726962], [37.625483, 55.726762], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",411.793,610.169
648,19270,0,"{'coordinates': [[37.633718, 55.737416], [37.633879, 55.737471], [37.63398, 55.737377], [37.634002, 55.737384], [37.635239, 55.735728], [37.635275, 55.735728], [37.635569, 55.735238], [37.635841, 55.735294], [37.637141, 55.735652], [37.638166, 55.734091], [37.638359, 55.734134], [37.639512, 55.732497], [37.639648, 55.732544], [37.640169, 55.732285], [37.6414, 55.73086], [37.641648, 55.730758], [37.641314, 55.730358], [37.641378, 55.730156], [37.640902, 55.730121]], 'type': 'LineString'}",809.383,1147.327
649,19270,1,"{'coordinates': [[37.633718, 55.737416], [37.633349, 55.73729], [37.6328, 55.737799], [37.631156, 55.737427], [37.630498, 55.73855], [37.630365, 55.738529], [37.630063, 55.739189], [37.629736, 55.740509], [37.629602, 55.740499], [37.629591, 55.740544], [37.629476, 55.740534], [37.629464, 55.740756], [37.627561, 55.740878], [37.625663, 55.740903], [37.625664, 55.740775], [37.625659, 55.740638], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",715.776,1018.489
650,19270,2,"{'coordinates': [[37.633718, 55.737416], [37.63467, 55.737742], [37.631096, 55.742301], [37.630942, 55.742298], [37.629873, 55.742239], [37.629562, 55.74231], [37.629237, 55.742202], [37.629246, 55.742269], [37.629478, 55.742377], [37.629394, 55.742494], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",566.831,809.744
651,19270,3,"{'coordinates': [[37.633718, 55.737416], [37.633879, 55.737471], [37.63398, 55.737377], [37.634002, 55.737384], [37.635239, 55.735728], [37.635275, 55.735728], [37.635718, 55.735022], [37.637857, 55.731583], [37.63723, 55.731464]], 'type': 'LineString'}",527.256,761.101
652,19270,4,"{'coordinates': [[37.633718, 55.737416], [37.633621, 55.737383], [37.633713, 55.737297], [37.631692, 55.736592], [37.631713, 55.736557], [37.631458, 55.736469], [37.631447, 55.736479], [37.627898, 55.735273], [37.627663, 55.733261], [37.627292, 55.732519], [37.626555, 55.731733], [37.625649, 55.730064], [37.625375, 55.730082], [37.624114, 55.730023], [37.624165, 55.729739], [37.623889, 55.729608], [37.623808, 55.729219], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",991.191,1351.582
653,19270,5,"{'coordinates': [[37.633718, 55.737416], [37.633621, 55.737383], [37.633713, 55.737297], [37.631692, 55.736592], [37.631713, 55.736557], [37.631458, 55.736469], [37.631447, 55.736479], [37.627898, 55.735273], [37.627663, 55.733261], [37.627292, 55.732519], [37.626555, 55.731733], [37.625649, 55.730064], [37.625803, 55.72961], [37.625206, 55.727647], [37.625342, 55.726962], [37.625483, 55.726762], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",1111.29,1555.186
654,19293,0,"{'coordinates': [[37.627063, 55.738813], [37.627086, 55.738697], [37.628148, 55.738693], [37.628152, 55.738736], [37.628407, 55.738724], [37.628429, 55.738865], [37.62996, 55.73904], [37.631381, 55.736559], [37.632917, 55.735054], [37.633235, 55.735051], [37.633335, 55.734941], [37.633638, 55.734504], [37.635316, 55.731793], [37.635381, 55.731807], [37.635967, 55.731374], [37.636043, 55.731276], [37.636485, 55.730738], [37.636624, 55.730753], [37.637278, 55.730003], [37.637947, 55.730045], [37.637978, 55.729909], [37.640902, 55.730121]], 'type': 'LineString'}",1144.416,1596.089
655,19293,1,"{'coordinates': [[37.627063, 55.738813], [37.62712, 55.740009], [37.627057, 55.74001], [37.626992, 55.740117], [37.626598, 55.740223], [37.626536, 55.740906], [37.625663, 55.740903], [37.625664, 55.740775], [37.625659, 55.740638], [37.625657, 55.74061], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",335.391,473.589
656,19293,2,"{'coordinates': [[37.627063, 55.738813], [37.627067, 55.738923], [37.627838, 55.738916], [37.627865, 55.739088], [37.627948, 55.739141], [37.627999, 55.739478], [37.628253, 55.739469], [37.628454, 55.741337], [37.628423, 55.741888], [37.62863, 55.741898], [37.628626, 55.741928], [37.62889, 55.741933], [37.628885, 55.74202], [37.629005, 55.742022], [37.629001, 55.74227], [37.629103, 55.742303], [37.629224, 55.742269], [37.629391, 55.742293], [37.629479, 55.74241], [37.629394, 55.742494], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",392.573,560.251
657,19293,3,"{'coordinates': [[37.627063, 55.738813], [37.627086, 55.738697], [37.628148, 55.738693], [37.628152, 55.738736], [37.628407, 55.738724], [37.628429, 55.738865], [37.62996, 55.73904], [37.631381, 55.736559], [37.632917, 55.735054], [37.633235, 55.735051], [37.633335, 55.734941], [37.633638, 55.734504], [37.635316, 55.731793], [37.635381, 55.731807], [37.635955, 55.731436], [37.63631, 55.731569], [37.636648, 55.731354], [37.63723, 55.731464]], 'type': 'LineString'}",901.313,1263.203
658,19293,4,"{'coordinates': [[37.627063, 55.738813], [37.627086, 55.738697], [37.628148, 55.738693], [37.628101, 55.738191], [37.628217, 55.738187], [37.627841, 55.735744], [37.627944, 55.735742], [37.627663, 55.733261], [37.627292, 55.732519], [37.626555, 55.731733], [37.625649, 55.730064], [37.625375, 55.730082], [37.624114, 55.730023], [37.624165, 55.729739], [37.623889, 55.729608], [37.623808, 55.729219], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",996.05,1376.365
659,19293,5,"{'coordinates': [[37.627063, 55.738813], [37.627086, 55.738697], [37.628148, 55.738693], [37.628101, 55.738191], [37.628217, 55.738187], [37.627841, 55.735744], [37.627944, 55.735742], [37.627663, 55.733261], [37.627292, 55.732519], [37.626555, 55.731733], [37.625649, 55.730064], [37.625803, 55.72961], [37.625206, 55.727647], [37.625342, 55.726962], [37.625483, 55.726762], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",1116.148,1579.969
660,19345,0,"{'coordinates': [[37.642599, 55.741294], [37.642504, 55.741129], [37.643328, 55.741285], [37.645501, 55.737033], [37.646101, 55.735512], [37.644494, 55.734483], [37.64369, 55.734223], [37.640169, 55.732285], [37.641648, 55.730758], [37.641378, 55.730156], [37.640902, 55.730121]], 'type': 'LineString'}",1089.787,1569.081
661,19345,1,"{'coordinates': [[37.642599, 55.741294], [37.642525, 55.741586], [37.643054, 55.741703], [37.64176, 55.743164], [37.640887, 55.742897], [37.640699, 55.742993], [37.63957, 55.742648], [37.638958, 55.743373], [37.637927, 55.744335], [37.636673, 55.745249], [37.636275, 55.745053], [37.635838, 55.745082], [37.634763, 55.74444], [37.634779, 55.744432], [37.63266, 55.743312], [37.632616, 55.743351], [37.632223, 55.743257], [37.632206, 55.743305], [37.631568, 55.74316], [37.631244, 55.743018], [37.631211, 55.74303], [37.629884, 55.742423], [37.629592, 55.742375], [37.629394, 55.742217], [37.629001, 55.74227], [37.629005, 55.742022], [37.628885, 55.74202], [37.62889, 55.741933], [37.628626, 55.741928], [37.62863, 55.741898], [37.628423, 55.741888], [37.628387, 55.74082], [37.625663, 55.740903], [37.625664, 55.740775], [37.625659, 55.740638], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",1374.611,1916.545
662,19345,2,"{'coordinates': [[37.642599, 55.741294], [37.642525, 55.741586], [37.643054, 55.741703], [37.64176, 55.743164], [37.640887, 55.742897], [37.640699, 55.742993], [37.63957, 55.742648], [37.638958, 55.743373], [37.637927, 55.744335], [37.636673, 55.745249], [37.636275, 55.745053], [37.635838, 55.745082], [37.634763, 55.74444], [37.634779, 55.744432], [37.63266, 55.743312], [37.632616, 55.743351], [37.632223, 55.743257], [37.632206, 55.743305], [37.631568, 55.74316], [37.631244, 55.743018], [37.631211, 55.74303], [37.629884, 55.742423], [37.629592, 55.742375], [37.629493, 55.742255], [37.629237, 55.742202], [37.629246, 55.742269], [37.629478, 55.742377], [37.629394, 55.742494], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",1020.686,1428.315
663,19345,3,"{'coordinates': [[37.642599, 55.741294], [37.642504, 55.741129], [37.643328, 55.741285], [37.645501, 55.737033], [37.645617, 55.736523], [37.645497, 55.736503], [37.645335, 55.736219], [37.643262, 55.734826], [37.642968, 55.734633], [37.642937, 55.734328], [37.642024, 55.733823], [37.639587, 55.732544], [37.638531, 55.731797], [37.63723, 55.731464]], 'type': 'LineString'}",1003.273,1425.37
664,19345,4,"{'coordinates': [[37.642599, 55.741294], [37.642504, 55.741129], [37.643328, 55.741285], [37.645501, 55.737033], [37.646101, 55.735512], [37.644494, 55.734483], [37.64369, 55.734223], [37.640169, 55.732285], [37.640213, 55.732229], [37.639897, 55.732003], [37.639741, 55.731981], [37.638251, 55.731259], [37.636775, 55.73083], [37.630041, 55.730056], [37.629866, 55.730035], [37.629637, 55.730066], [37.625742, 55.729549], [37.624702, 55.729514], [37.624719, 55.729371], [37.623787, 55.729318], [37.623808, 55.729219], [37.623574, 55.728848], [37.62297, 55.728847], [37.62295, 55.728787]], 'type': 'LineString'}",1802.033,2516.004
665,19345,5,"{'coordinates': [[37.642599, 55.741294], [37.642504, 55.741129], [37.643328, 55.741285], [37.645501, 55.737033], [37.646101, 55.735512], [37.644494, 55.734483], [37.64369, 55.734223], [37.640169, 55.732285], [37.640213, 55.732229], [37.639897, 55.732003], [37.639741, 55.731981], [37.638251, 55.731259], [37.636775, 55.73083], [37.633286, 55.730431], [37.633351, 55.73024], [37.632255, 55.73012], [37.632168, 55.729913], [37.632253, 55.729719], [37.63031, 55.729442], [37.63036, 55.729286], [37.630169, 55.72926], [37.63086, 55.727613], [37.628498, 55.727117], [37.625921, 55.726808], [37.625912, 55.726832], [37.625861, 55.726826], [37.62563, 55.726801], [37.625332, 55.726762], [37.62517, 55.727206]], 'type': 'LineString'}",1908.237,2671.684
666,19402,0,"{'coordinates': [[37.624198, 55.723174], [37.62422, 55.723176], [37.624324, 55.723104], [37.624469, 55.723107], [37.624508, 55.722953], [37.62503, 55.722978], [37.624911, 55.723712], [37.624955, 55.723715], [37.624446, 55.725106], [37.625302, 55.725207], [37.62528, 55.725264], [37.625672, 55.725328], [37.625286, 55.726128], [37.625631, 55.726186], [37.625438, 55.726646], [37.62637, 55.726755], [37.626354, 55.726807], [37.628453, 55.727047], [37.634481, 55.728243], [37.636944, 55.728309], [37.637099, 55.728338], [37.636872, 55.729331], [37.63729, 55.729348], [37.638623, 55.729441], [37.639568, 55.729361], [37.640058, 55.7294], [37.640014, 55.729804], [37.640406, 55.729833], [37.640344, 55.73008], [37.640902, 55.730121]], 'type': 'LineString'}",1235.789,1785.309
667,19402,1,"{'coordinates': [[37.624198, 55.723174], [37.62422, 55.723176], [37.624324, 55.723104], [37.624469, 55.723107], [37.624508, 55.722953], [37.62503, 55.722978], [37.624911, 55.723712], [37.624955, 55.723715], [37.624446, 55.725106], [37.625302, 55.725207], [37.62528, 55.725264], [37.625672, 55.725328], [37.623808, 55.729219], [37.624165, 55.729739], [37.624501, 55.734561], [37.625432, 55.734652], [37.625664, 55.740788], [37.625664, 55.740775], [37.625659, 55.740638], [37.625048, 55.740608], [37.625051, 55.740978], [37.625142, 55.741124], [37.625692, 55.741177]], 'type': 'LineString'}",1642.31,2367.713
668,19402,2,"{'coordinates': [[37.624198, 55.723174], [37.62422, 55.723176], [37.624324, 55.723104], [37.624469, 55.723107], [37.624508, 55.722953], [37.62503, 55.722978], [37.624911, 55.723712], [37.624955, 55.723715], [37.624446, 55.725106], [37.625302, 55.725207], [37.62528, 55.725264], [37.625672, 55.725328], [37.625286, 55.726128], [37.625631, 55.726186], [37.625505, 55.726659], [37.625184, 55.727493], [37.625803, 55.72961], [37.626555, 55.731733], [37.627572, 55.733001], [37.627915, 55.735287], [37.628626, 55.741928], [37.62889, 55.741933], [37.629005, 55.742022], [37.629001, 55.74227], [37.629326, 55.742457], [37.629323, 55.742415], [37.629317, 55.742346]], 'type': 'LineString'}",1716.421,2447.104
